candidate_name,dataset,external_factor_name,scenario_id,top_residual_cell_count,top_residual_mass_share,top_positive_residual_cells_summary,top_negative_residual_cells_summary,residual_concentration_score
sqrt_static_pca_12_external_envelope,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,5,0.014622125554753838,cell337:0.0004766; cell962:0.0004336; cell312:0.0004014; cell837:0.0003975; cell338:0.0003767,,0.05119380498726973
sqrt_static_pca_12_external_envelope,fit_external,external_resource_supply,fit_reversal_resource_supply,5,0.014622873750535403,,cell937:-0.001543; cell312:-0.001472; cell1062:-0.001309; cell437:-0.001253; cell936:-0.001188,0.055774212736786594
sqrt_static_pca_12_external_envelope,fit_external,external_demand,fit_reversal_demand,5,0.017285627211216487,cell957:0.0007127; cell837:0.0006939; cell832:0.0006849; cell962:0.0006389,cell1812:-0.0006027,0.06964817671367111
sqrt_static_pca_12_external_envelope,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,5,0.013986760328324138,cell1812:0.001237; cell1688:0.001229; cell1687:0.001147,cell832:-0.001172; cell957:-0.001134,0.05122390385655555
sqrt_static_pca_12_external_envelope,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,5,0.014049863205023185,cell1612:0.00101; cell1737:0.0009665; cell2237:0.0008758; cell1617:0.0008025; cell1564:0.0008004,,0.048994620658068484
sqrt_static_pca_12_external_envelope,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,5,0.021759146589220534,,cell362:-0.001875; cell363:-0.001678; cell487:-0.001565; cell357:-0.001499; cell358:-0.001278,0.09785016181970733
sqrt_static_pca_12_external_envelope,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,5,0.008289769167879206,cell2728:0.001744; cell1355:0.001671,cell2521:-0.001968; cell3006:-0.001748; cell3110:-0.001695,0.025173411099418803
sqrt_static_pca_12_external_envelope,holdout_external,external_information_noise,holdout_unseen_intensity_noise,5,0.007744893114936721,cell2728:0.001713; cell523:0.001666; cell2620:0.001658,cell2521:-0.001986; cell3006:-0.001708,0.022608411568249207
sqrt_static_pca_12_external_envelope,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,5,0.008006348916389145,cell523:0.001884; cell2728:0.001739; cell504:0.001718,cell2604:-0.001782; cell2521:-0.001727,0.02369401387695648
sqrt_static_pca_12_external_envelope,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,5,0.013695444796942197,,cell362:-0.005098; cell357:-0.004276; cell237:-0.00377; cell363:-0.003456; cell487:-0.003237,0.06347745397822827
