axis_id,external_factor_name,scenario_group,response_mean,response_peak,response_slope,response_persistence,fit_response_mean,holdout_response_mean,response_generalization_gap
distribution_shape_01,external_shock,different_pulse_timing,0.003562183143901996,0.00513011486891052,-0.0026751269523522985,0.2692307692307692,0.003596061386278074,0.003562183143901996,3.387824237607818e-05
distribution_shape_01,external_shock,pulse_factor,0.0035676802861602398,0.005125942209951669,-0.0026601016122388653,0.2564102564102564,0.003596061386278074,0.003562183143901996,3.387824237607818e-05
distribution_shape_01,external_shock,single_sustained_factor,0.0036031566613075328,0.005125942209951669,-0.0029132480577752453,0.25,0.003596061386278074,0.003562183143901996,3.387824237607818e-05
distribution_shape_01,external_shock+external_constraint_pressure,compound_pressure,0.003587580794273091,0.005125942209951669,-0.002825247169363129,0.2564102564102564,0.00358758079427309,0.0035520582319619656,3.5522562311124384e-05
distribution_shape_01,external_shock+external_constraint_pressure,stronger_shock,0.0035520582319619656,0.00513011486891052,-0.0030161372534720436,0.2692307692307692,0.00358758079427309,0.0035520582319619656,3.5522562311124384e-05
distribution_shape_02,external_competition_pressure,single_sustained_factor,6.4688025763738395,6.7384134158570514,0.5996678316210575,0.25,6.4688025763738395,6.467191196893168,0.00161137948067136
distribution_shape_02,external_competition_pressure,unseen_factor_intensity,6.467191196893168,6.735894794096802,0.5988719362003216,0.2692307692307692,6.4688025763738395,6.467191196893168,0.00161137948067136
distribution_shape_02,external_competition_pressure+external_information_noise,compound_pressure,6.470814315242756,6.745365587900326,0.6071582406374993,0.2564102564102564,6.470814315242757,0.0,6.470814315242757
distribution_shape_02,external_constraint_pressure,longer_sustained_factor,6.618928703034768,6.947080081843227,0.8100954967495753,0.2619047619047619,6.466410719072123,6.618928703034768,0.15251798396264427
distribution_shape_02,external_constraint_pressure,pulse_factor,6.465961901749607,6.732070845813484,0.5938634985506575,0.2564102564102564,6.466410719072123,6.618928703034768,0.15251798396264427
distribution_shape_02,external_constraint_pressure,single_sustained_factor,6.466522923402753,6.742939744513114,0.6047323972502872,0.25,6.466410719072123,6.618928703034768,0.15251798396264427
distribution_shape_02,external_demand,reversal_factor,6.463324889977673,6.725619773057582,0.5874124257947555,0.2564102564102564,6.463521321788451,0.0,6.463521321788451
distribution_shape_02,external_demand,single_sustained_factor,6.463570429741146,6.731626875303207,0.5794870654801274,0.25,6.463521321788451,0.0,6.463521321788451
distribution_shape_02,external_information_noise,pulse_factor,6.4659228551626535,6.732730298714188,0.5945229514513608,0.2564102564102564,6.467023953761721,6.465420187713493,0.0016037660482286498
distribution_shape_02,external_information_noise,single_sustained_factor,6.4672992284114885,6.745190437819566,0.6069830905567395,0.25,6.467023953761721,6.465420187713493,0.0016037660482286498
distribution_shape_02,external_information_noise,unseen_factor_intensity,6.4654201877134945,6.737790593116069,0.6007274937240119,0.2692307692307692,6.467023953761721,6.465420187713493,0.0016037660482286498
distribution_shape_02,external_information_noise+external_constraint_pressure,unseen_compound_combination,6.467655820688687,6.747118473842004,0.6101232818140918,0.2692307692307692,0.0,6.467655820688689,6.467655820688689
distribution_shape_02,external_resource_supply,different_reversal_timing,6.463023250998035,6.728505084052305,0.5914196546996182,0.2692307692307692,6.466026196477135,6.463023250998035,0.00300294547909985
distribution_shape_02,external_resource_supply,reversal_factor,6.465634434666284,6.734386054291039,0.5961787070282121,0.2564102564102564,6.466026196477135,6.463023250998035,0.00300294547909985
distribution_shape_02,external_resource_supply,single_sustained_factor,6.466124136929849,6.738440832729301,0.5905090307490477,0.25,6.466026196477135,6.463023250998035,0.00300294547909985
distribution_shape_02,external_resource_supply+external_demand,compound_pressure,6.463966684331001,6.725567041765487,0.58735969450266,0.2564102564102564,6.463966684331002,0.0,6.463966684331002
distribution_shape_02,external_shock,different_pulse_timing,6.464051926155474,6.730387361415879,0.5933976564099419,0.2692307692307692,6.463183740524206,6.464051926155476,0.000868185631270002
distribution_shape_02,external_shock,pulse_factor,6.464147252224769,6.728229932889186,0.5900225856263592,0.2564102564102564,6.463183740524206,6.464051926155476,0.000868185631270002
distribution_shape_02,external_shock,single_sustained_factor,6.462942862599064,6.86783927413339,0.7296319268705629,0.25,6.463183740524206,6.464051926155476,0.000868185631270002
