axis_id,scenario_id,seed,dataset,response_start,response_peak,response_end,velocity_mean,velocity_peak,acceleration_peak,curvature_mean,curvature_peak,reversal_score,recovery_score,persistence_score,oscillation_score
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_+0.50,1,fit_external,0.0,0.14516942488993936,0.1416760136767488,0.03716570902578248,0.1338367058432936,0.12250398679664784,0.03433252926412104,0.12250398679664784,0.6666666666666666,0.9759356268248977,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_+1.00,0,fit_external,0.0,0.15040307925385693,0.14718482567744046,0.03840533320756835,0.13835707867672095,0.12631107809958497,0.035393833063284356,0.12631107809958497,0.6666666666666666,0.9786024754721732,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_+1.00,1,fit_external,0.0,0.15171117387469843,0.14843155942062125,0.0387476970821939,0.1396270604523038,0.12754294702990918,0.035726668726595245,0.12754294702990918,0.6666666666666666,0.9783825121690491,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_-0.50,0,fit_external,0.0,0.13636812904898102,0.13245582765193484,0.0350701076115068,0.12602018323261696,0.1156722374162529,0.032483121157415785,0.1156722374162529,0.6666666666666666,0.9713107349547029,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_-0.50,1,fit_external,0.0,0.13767829487870487,0.13370483033556846,0.03541293985546032,0.12729419002730127,0.11691008517589768,0.03281691364260942,0.11691008517589768,0.6666666666666666,0.9711394991664577,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_-1.00,0,fit_external,0.0,0.13572143926791377,0.13175107377852516,0.0349229511893256,0.12550243652721013,0.11528343378650649,0.03236820050414969,0.11528343378650649,0.6666666666666666,0.9707462173126393,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_-1.00,1,fit_external,0.0,0.13703167033865604,0.13300004078866687,0.035265824972161304,0.12677914211986907,0.1165266139010821,0.03270269291746456,0.1165266139010821,0.6666666666666666,0.9705788483713574,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_+0.50,0,fit_external,0.0,0.13557694466722636,0.1316308256235613,0.03488076592772286,0.12551634153746846,0.11545573840771056,0.03236561514528338,0.11545573840771056,0.6666666666666666,0.9708938783484041,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_+0.50,1,fit_external,0.0,0.13687479439333342,0.132863460285646,0.03522153212525521,0.1267793144892675,0.11668383458520157,0.03269766214923873,0.11668383458520157,0.6666666666666666,0.9706934054115848,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_+1.00,0,fit_external,0.0,0.1341873190527618,0.13023492676583964,0.034534927834920987,0.1244915528071412,0.11479578656152062,0.03211098627351584,0.11479578656152062,0.6666666666666666,0.9705457094173061,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_+1.00,1,fit_external,0.0,0.13547137368940484,0.1314552572375854,0.034871872535306075,0.1257459850264547,0.11602059636350456,0.03244052536956854,0.11602059636350456,0.6666666666666666,0.9703545011509401,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_-0.50,0,fit_external,0.0,0.134537826931273,0.1278734173838284,0.0353005591196794,0.12670472759986406,0.11887162826845513,0.033342284286827166,0.11887162826845513,0.6666666666666666,0.9504644180718074,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_-0.50,1,fit_external,0.0,0.13580740744453512,0.12908105478221904,0.0356334400267128,0.12794309055173486,0.1200787736589346,0.033667360803512736,0.1200787736589346,0.6666666666666666,0.9504713859881785,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_-1.00,0,fit_external,0.0,0.1318448651147866,0.1234405460583246,0.03506229604281215,0.12676468701635016,0.12168450891791371,0.033792251518203045,0.12168450891791371,0.6666666666666666,0.9362560001856628,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_resource_supply_-1.00,1,fit_external,0.0,0.13308328446207987,0.12462272476524791,0.03538596103972796,0.12798234667776126,0.12288140889344265,0.034110726593648305,0.12288140889344265,0.6666666666666666,0.9364265788001415,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,holdout_delayed_reversal_resource,10,holdout_external,0.0,0.13522895653518519,0.13119941312380617,0.03481462498664105,0.1254896965894376,0.11575043664369,0.03237981000020415,0.11575043664369,0.6666666666666666,0.9702020668088142,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,holdout_long_sustained_constraint,10,holdout_external,0.0,0.14189863455571677,0.009003403504222513,0.013085422171771957,0.1355508068142614,0.12920297907280603,0.0076781975884180394,0.12920297907280603,0.1,0.06344954292441665,0.23809523809523808,0.1
terrain_interaction_effective_medium_payoff_x_operating_cost,holdout_stronger_shock,10,holdout_external,0.0,0.13555598822948672,0.11819781787605518,0.038228539645729566,0.13218035369569095,0.12880471916189518,0.03738463101228062,0.12880471916189518,0.6666666666666666,0.871948332338389,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,holdout_unseen_intensity_competition,10,holdout_external,0.0,0.14424135646290784,0.13791379233088016,0.03764223014873388,0.13520948862095825,0.12617762077900865,0.03538426318824648,0.12617762077900865,0.6666666666666666,0.9561321087921759,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,holdout_unseen_intensity_noise,10,holdout_external,0.0,0.1346151790915286,0.12805691996106958,0.0352933595554969,0.12715803406058399,0.11970088902963938,0.03342907329776075,0.11970088902963938,0.6666666666666666,0.9512814292142259,0.25,0.6666666666666666
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_competition_pressure_0.25,0,fit_external,0.0,0.1294388504885959,0.1294388504885959,0.03235971262214898,0.11455356995108493,0.10530417683890267,0.02722942063143905,0.10530417683890267,0.3333333333333333,0.9999999999922743,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_competition_pressure_0.25,1,fit_external,0.0,0.12858423388080736,0.12858423388080736,0.03214605847020184,0.11354906241931839,0.1042072056490354,0.0269639369320281,0.1042072056490354,0.3333333333333333,0.999999999992223,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_competition_pressure_0.50,0,fit_external,0.0,0.12331322968866548,0.12331322968866548,0.03082830742216637,0.11000020463205434,0.1017710225565884,0.026229090412727286,0.1017710225565884,0.3333333333333333,0.9999999999918905,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_competition_pressure_0.50,1,fit_external,0.0,0.12253212395843707,0.12253212395843707,0.030633030989609268,0.10905822188058298,0.10072458394377595,0.025979489434883977,0.10072458394377595,0.3333333333333333,0.9999999999918389,0.25,0.3333333333333333
terrain_interaction_route_support_x_cost_reduction_gain,fit_single_external_demand_+0.50,0,fit_external,0.0,0.12664174773667636,0.12664174773667636,0.03166043693416909,0.1123668842104197,0.10335062001198396,0.026777071220649692,0.10335062001198396,0.3333333333333333,0.9999999999921036,0.25,0.3333333333333333
