candidate_name,candidate_role,dataset,external_factor_name,scenario_id,snapshot_count,external_score_displacement_mean,external_residual_gain_mean,out_of_envelope_rate,residual_factor_signal_ratio_mean
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,8,0.04795686792825976,-0.0011009965381144834,1.0,0.14954280853271484
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_shock,holdout_late_pulse_shock,8,0.04840173902657458,-0.0036608240386230666,1.0,0.11814910173416138
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,8,0.04517763679787815,0.0056488951600761166,1.0,0.23896080255508423
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.25,12,0.050014109070097824,-0.0001229361992879663,0.0,-0.007368668561792221
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.50,12,0.05042516972009566,0.0004689437833095802,0.0,-0.0005279716309127859
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.75,12,0.05075245763808511,0.0014638608873122664,0.0,0.010981602572716964
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_competition_pressure,fit_single_external_competition_pressure_1.00,12,0.05096350227887805,0.002825739199485127,0.25,0.02666644136590743
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,12,0.05023454747967154,0.0030020470511654355,0.25,0.029773375442579807
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,12,0.04959836883929388,-0.00023637142784594195,0.0,-0.008672499456655453
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,12,0.049394737020059615,5.1150680802257725e-05,0.0,-0.005251551660674997
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,12,0.04922570094838074,0.0010238920763824394,0.0,0.0066851317032930934
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,12,0.04910166564728385,0.002554841157003675,0.25,0.02566811435208566
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,12,0.049010981017147966,0.004537706710062559,0.25,0.05043484094090106
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_demand,fit_reversal_demand,12,0.049894692836627313,-0.00015293166985571577,0.0,-0.007627814722644669
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_demand,fit_single_external_demand_+0.50,12,0.04974193960502582,-0.0002409404233318724,0.0,-0.008709418183206806
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_demand,fit_single_external_demand_+1.00,12,0.049894692836627313,-0.00015293166985571577,0.0,-0.007627814722644669
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_demand,fit_single_external_demand_-0.50,12,0.049291790093597965,-0.00025493289224107104,0.0,-0.008975274800087104
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_demand,fit_single_external_demand_-1.00,12,0.048999141040226936,-0.00025242758010124753,0.0,-0.009043986420386172
sqrt_static_pca_15_external_envelope,extended_dimension_audit,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,12,0.04959836883929388,-0.00023637142784594195,0.0,-0.008672499456655453
